sample	MEblack	MEmagenta	MEred	MEgreen	MEblue	MEbrown	MEyellow	MEpurple	MEpink	MEturquoise	MEgrey
LV3003061569	-0.0548393337854217	0.00101065382118201	0.151828545827591	-0.0341591796237999	0.039466265449704	-0.0245806783489465	-0.0156843848075261	0.0523580835773631	0.0810081653812116	0.0737315711040504	0.0376282781198392
LV3003061556	-0.0403566608518072	-0.0345562337855558	0.0745404751242261	-0.0364917447893579	-0.00511632285132413	-0.0348082283621404	-0.0588748778747196	0.0231993972212457	0.0551905778645663	0.00298778033168211	0.00860951564534966
LV3003061541	-0.0379325952132266	-0.0345562337855558	0.0279605853725048	-0.0369872767904386	0.0299709966416343	-0.0360162804145231	-0.0384891566498381	0.0427693170357354	0.0515675176594779	0.0163779688892725	0.053964482752715
LV3003061528	-0.0517828251504596	0.12200815708315	0.169710533078679	-0.0358894393454505	0.0569154684645739	0.0089165730227993	0.0210678021900817	0.070480524803234	0.109410574108444	0.110607830349172	0.0346998185691456
LV3003061514	-0.0403759567457727	0.234076047118431	0.217226329899037	-0.0329543438386127	0.0668336145880363	0.0741721044060896	0.0465729198611198	0.0712437694705886	0.129082573001047	0.13974532829194	0.048516529433359
LV3003061501	-0.025933229045565	0.0245365093416259	0.0689705982293455	-0.036867440925256	-0.0306911400537146	-0.0313915556695288	-0.0596009105951145	0.0245946387197266	0.0815934243437206	0.019684430808381	0.05313619193009
LV3003061489	-0.0334295602941101	0.0408174269485579	0.0017388178132635	-0.0354152309362249	-0.163033129298166	-0.0390243166472371	-0.0753026894964042	-0.0733360163239077	0.0108835485948439	-0.0807251656707827	-0.0170668005851886
LV3003061473	-0.0548393337854217	-0.0345562337855558	-0.0493895369382026	-0.035464806066055	-0.154959557720498	-0.0414836779380829	-0.079008363407111	-0.179727160820085	-0.105293222419169	-0.147325497484158	-0.0340406731821463
LV3003061568	-0.0548393337854217	-0.0345562337855558	-0.0614158232881117	-0.0380076982203977	-0.236950711133647	-0.0412285194314656	-0.079008363407111	-0.269532841707523	-0.173379595341511	-0.199441431487581	-0.0352598072421462
LV3003061555	-0.0548393337854217	-0.0311240542661235	-0.0630590762828243	-0.0380076982203977	-0.18868279150897	-0.0426734193935604	-0.0779351614688909	-0.220019313708069	-0.173379595341511	-0.173911569088693	-0.0359786325799552
LV3003061539	-0.0505842612300587	-0.0311737687417177	-0.050586396315336	-0.0365072939909785	-0.00659017162421583	-0.038893175309929	-0.0400273998697315	-0.131497454039922	-0.0246797758652899	-0.0480465507488935	-0.0353450862749524
LV3003061527	-0.0548393337854217	-0.0345562337855558	-0.0630590762828243	-0.0370886998108784	-0.244980178736427	-0.0426734193935604	-0.079008363407111	-0.334192150128208	-0.173379595341511	-0.190443703187593	-0.0366132206315824
LV3003061513	-0.0507372878969854	-0.0345562337855558	-0.0491948832179509	-0.0334426212317988	-0.0196503909173235	-0.0369689896750844	-0.047820885402114	-0.103894980803996	-0.0154666206597528	-0.0628720111391929	-0.0341674137566258
LV3003061500	-0.0548393337854217	-0.0345562337855558	-0.0572684130892038	0.0588548324488334	0.0143865257161432	-0.0306963845491222	-0.0316840152199109	0.0618521558872299	-0.0278320335153748	-0.0334308359703167	-0.00106190824182511
LV7008886714	-0.0410885584548149	0.0743655217847438	0.05578568734591	-0.0206111087069074	-0.0264423777985553	-0.0260948869218365	-0.0433056119256949	0.222848168598417	0.0903623778931746	0.0504117118078549	-0.0359293570609478
LV7008886690	-0.0548393337854217	-0.0345562337855558	-0.0630590762828243	0.186803852715782	-0.134997342062779	-0.0297944448099474	-0.0737175270682644	0.0772946167764076	-0.156534416943216	-0.127820745986598	-0.00764578364599661
LV7008886751	-0.0548393337854217	-0.0345562337855558	-0.0617117900657516	0.250864488246129	-0.000273444443137723	-0.0218565446736907	-0.0429741956143384	0.0515604835902873	-0.0781003485501014	-0.0345072284806848	0.0181023125539419
LV7008886727	-0.0464150016306976	-0.0345562337855558	-0.0446807079600848	0.140558780466118	0.104128758438647	0.307563371952831	0.156464966496043	0.0552363945884353	0.0664796527374617	0.126300630406721	-0.0242055273530244
LV7008886703	0.279202175868964	-0.0345562337855558	-0.0577293980865728	-0.0240844941258384	0.0643069452817208	-0.0201793917729931	0.111440517630992	0.0338771772845891	-0.00748854508307759	0.0330867835755553	0.00289498743515275
LV7008886776	0.16633395459986	-0.0281175803730829	0.00621784810497654	-0.0350816470059713	0.0749160689133441	-0.00681812252497316	0.142524279154279	0.0430713328206582	0.054843331663352	0.0872399813015965	-0.0147640897679579
LV7008886740	-0.00147892975656947	-0.0345562337855558	-0.0461126531197621	-0.0347658717899337	0.0293636743060816	-0.0297228980975888	-0.0254480202125202	-0.0197857228015607	-0.0123384230568676	0.00410123999185255	-0.00755495292935369
LV7008886221	-0.0247047411654068	-0.0345562337855558	-0.0570125597314802	-0.033164800436301	0.00280964934262545	-0.0385872289919149	-0.0558008311443551	0.0167155784186366	-0.04302919453318	-0.0461839584636034	0.0473766843095026
LV7008886692	-0.028052412802135	-0.0345562337855558	-0.0598603889824902	-0.0320891959173383	-0.0625508956505251	-0.0421181908101856	-0.0754962022599336	-0.0194687591557478	-0.0696539420566182	-0.0780816640214475	-0.0021724825968585
LV7008886765	-0.00720058171771939	-0.0307845228416193	-0.0464096220284242	-0.0291094091401099	0.0181205016589825	-0.0316087724527826	-0.0361856435171735	0.016742347641585	0.00916731879014476	-0.0227476899557384	0.0236996248352118
LV7008886741	-0.0548393337854217	-0.0345562337855558	-0.0610344555940044	-0.0371010532551825	-0.232798321727428	-0.0426734193935604	-0.0735168711395813	-0.215209270714113	-0.169191360990584	-0.181442147842835	-0.0307122301377031
LV7008886705	-0.0171902887236985	-0.0345562337855558	-0.0558025348511375	-0.0316121221371979	-0.155059688100852	-0.0407723382607436	-0.072331230032075	-0.0981912897490061	-0.0884123354810592	-0.138187869191022	-0.0235304301269097
LV7008886778	-0.0477044951361802	0.0589896273290193	0.183918621765225	-0.0282619019797209	0.0384127042014282	-0.0158948061887994	-0.0176456620085966	0.0631073552566038	0.0855806191968536	0.101443586897044	0.30241609616861
LV7008886754	0.00162958781062867	0.295943398780473	0.196087762076202	-0.0115160509105766	0.0505387166315425	0.0168638183015846	0.00612824438351494	0.0674295926705202	0.101844237977799	0.105205769185429	0.231588516210145
LV7008886730	-0.029247605930127	-0.0277987773379941	0.1186631123336	-0.0258421609991287	0.0483404759102738	-0.0159208743430986	-0.0248352144657566	0.05891606432804	0.0898949451954406	0.100995583642464	0.292596991690047
LV7008886706	-0.0548393337854217	-0.018525745314227	0.139150723301125	-0.0243123507943512	0.0315445888123298	-0.0137631172319392	-0.0275452693251501	0.080531393317134	0.0831103335472416	0.0691214580546471	0.270895527272298
LV7008886743	-0.0548393337854217	-0.0256760982527872	0.020279017608816	-0.0290801528641079	-0.0600580796698992	-0.0398758616766526	-0.0779317345878066	0.0424903724967325	0.029936953743258	-0.0337792823803444	0.285049684162462
LV7008886719	-0.048366306108802	-0.0345562337855558	-0.0415465782613751	-0.0315797127298507	-0.0861995577148137	-0.0409188040612994	-0.0739758204416197	0.039623029084009	-0.0448004702599342	-0.0705047611866825	0.239510433707101
LV7008886695	-0.0514558605657426	-0.0345562337855558	0.0440830036532829	-0.0330891490841128	-0.0148368534745105	-0.0337868705005509	-0.0693914576530703	0.059707062775335	0.0638153593800668	0.0149455107409677	0.347650243830051
LV7008886768	-0.0548393337854217	-0.0270122637576241	0.0777920606558014	-0.0337173335722209	0.0100241520157554	-0.0406801248022615	-0.068508150955093	0.0377174348826664	0.0716956510421929	0.0356953941216307	0.288848083779592
LV7008886744	-0.0514441434694419	-0.0284661106264179	-0.0241190660333783	-0.0295883642787324	-0.14824445552203	-0.0404359057481951	-0.0762602004356061	-0.00432208338938302	0.000448625300847585	-0.0708539832289972	0.304939769964131
LV7008886708	-0.0422764546316116	-0.0269044281117457	0.00986093178077359	-0.0265098213961588	-0.0991282630785841	-0.0372139719151945	-0.0765161428711702	0.0101559410561737	0.0353644373757177	-0.0379323661188232	0.365422394671395
LV7008886781	-0.0548393337854217	-0.0345562337855558	-0.0630590762828243	-0.0380076982203977	-0.23586728202136	-0.0426734193935604	-0.079008363407111	-0.23952939856786	-0.173379595341511	-0.200229012246075	-0.0301577492826147
LV7008886757	-0.0548393337854217	-0.0311309038539597	-0.0630590762828243	-0.0332650320418765	-0.218615411139578	-0.0419558153878516	-0.0780046472387636	-0.220461487559631	-0.173379595341511	-0.197081930464953	-0.0047640480718926
LV7008886222	-0.0504967940801441	-0.0345562337855558	-0.0433465380766338	-0.034181031562024	-0.0382879184720854	-0.0391112376381989	-0.064597848796058	-0.0788988264659878	-0.00840709777922975	-0.0571258088126732	0.0139658789112787
LV7008886709	-0.0548393337854217	-0.0345562337855558	-0.0531586119143365	-0.0308746371962783	-0.0348033749013308	-0.0282436562933634	-0.065790581669886	-0.0428951569425619	-0.071437308630234	-0.0531448400080966	0.0180634870803195
LV7008886726	-0.00366345799477583	0.0271815345419002	0.00583081519577942	-0.00290941438350984	-0.117383206438652	-0.00117327564259245	-0.0018107180719036	0.401813653246908	0.229794257952186	0.0954102638848719	-0.000118054435458005
LV7008886702	-0.00366346888331509	-0.00845217531820236	-0.00649590126085811	0.0312477650870643	0.156523094554285	-0.00117306678114685	-0.00103772473673462	0.229810868003901	-0.0195437698355243	0.0782061314757228	-0.000109885602347542
LV7008886763	-0.00366368137096861	-0.00845217531820236	-0.00648624883709577	0.0269187047372186	-0.17285778900767	-0.00117111376552068	-0.00190566157114055	0.0177363454641957	-0.354783920075484	-0.274025505962428	-0.000129346017350727
LV7008886739	-0.00327444376255205	-0.00789866902958527	-0.00332055228058124	0.00552834350861144	0.395727858213694	0.0280013285234376	0.0230430462265913	0.131332936092846	0.226369969489516	0.39700316804134	0.00616773354098435
LV7008886715	0.0869254680520746	-0.00845217531820236	-0.0062611755068199	-0.0028796525941168	0.258864124896097	-0.00109124976540332	0.0162352219028941	0.0728512283890306	-0.0573527505443196	0.152562570273565	6.12760984584867e-05
LV7008886226	-0.00362139050244009	-0.00845217531820236	-0.00635437615058888	-0.00289236870032334	0.00824664466892353	-0.0011742097591673	-0.00185633254272924	0.0782558238490642	-0.136527317363595	-0.0982577519952495	-0.000134087721254159
LV7008886752	-0.00339736459867656	-0.00845217531820236	-0.00645607852846605	-0.0029094088546704	0.127195493575791	-0.00117451223329011	-0.00173922273642164	-0.0327508141523381	-0.0575867082738755	-0.0462280964565761	-0.00011834404549649
LV7008886728	-0.00342579672439086	-0.00845217531820236	-0.00649871841423885	-0.00290942198660484	0.0693073871276708	-0.00117460996450845	-0.00179416304231143	-0.031288753942279	-0.150582867787535	-0.0577867963891315	-0.000121901674777743
LV7008886704	-0.00366315345898094	-0.00845217531820236	-0.00629703493522971	-0.00290949669611068	-0.0365202963118238	-0.00117473499403077	-0.00189746514033839	-0.113067653751156	0.00482768880505798	-0.094535855477361	-0.000120956051999359
LV7008886753	-0.00366368137096861	-0.00766495780335917	-0.00603793864259446	-0.00290943334168868	-0.255210999418271	-0.00117473359575109	-0.00189881958148308	-0.232152571500608	-0.106245783910079	-0.0706845008996342	-0.000118072030459429
LV7008886717	-0.00366265935148605	-0.00845217531820236	-0.00488432348720995	-0.00290922524003271	-0.106200998167458	-0.00117382728740106	-0.00188958549932412	-0.0599341058367043	-0.039841009989337	-0.10035297659857	-0.000124680953298281
LV7008886229	-0.00365333075465653	0.00739492705918612	0.020998111210783	-0.00290583009619852	0.229407392322499	-0.00116317723312566	-0.00114300167541276	0.173460117417006	0.249293447446796	0.261655964483773	-0.000419312382728918
LV7008886766	-0.00365067227064261	0.107174940248929	0.0240801106031647	-0.00288773085373113	0.187783534776069	-0.00115129246115273	-0.00129657533052947	0.143893486989636	0.278295909818083	0.282426973732558	-0.00059397497374809
LV7008886742	-0.0036466367201058	-0.00162081445789921	0.020632480504332	-0.00285886915815878	0.254923551248823	-0.0011285367620455	-0.000565528489509636	0.15154804226599	0.257178562900482	0.321266726168215	-0.000658488977248717
LV7008886718	-0.00366282941478516	-0.00838336875456221	0.00614666228976742	-0.00290870170269957	0.128700256143558	-0.00117285555415596	-0.0017829968045956	0.114270634878995	0.135009929338973	0.137516343139807	-0.000327125592132127
LV7008886755	-0.00366368137096861	-0.00815898450964821	0.00901074480198925	-0.00290949519547955	-0.00254951814873114	-0.00117473250969521	-0.00190616304593892	0.0793285036067584	0.16752882374196	0.045977969472429	-0.000467121375997765
LV7008886731	-0.00366327190573982	-0.00845217531820236	-0.0054160349834656	-0.00290943758551318	-0.120041914273943	-0.00117472825840393	-0.00190817764187102	0.0383139370095161	-0.110261663773986	-0.126481580115655	-0.000346326271392775
LV7008886707	-0.00366329166190009	-0.00845217531820236	-0.00282798894405986	-0.00290947295940464	-0.0503945656417053	-0.00117468624781198	-0.00190692348171111	0.0432743333865539	0.0659128859597924	-0.0385304328141023	-0.000447395977824717
LV7008886780	-0.00366238418353674	0.00600697573161141	0.00929447481167414	-0.00290910730117131	0.175188969195411	-0.00116936465742098	-0.00161414712966608	0.102753910530999	0.231014360157449	0.219364865233913	-0.000394242440218477
LV7008886756	-0.00366351380179483	-0.0084025206948536	-0.00424336161076709	-0.0029094790394524	-0.124559813044724	-0.00117472770153992	-0.00190570305659177	0.00206011808687147	0.000994152769416424	-0.0793791408550202	-0.000421865412534896
LV7008886720	-0.003656476292116	0.0126430395493288	0.000515217234330326	-0.00290897465187799	-0.13792668713912	-0.00116840354551992	-0.00189709647847562	0.0585545660523851	0.156498158576634	0.0150899699334666	-0.000519003340753475
LV7008886228	-0.00366368137096861	-0.00845217531820236	-0.00650771630162993	-0.0029042898529191	-0.473414452054344	-0.00117473395618052	-0.00190883701595799	-0.485849332221857	-0.410864866947699	-0.419676164307558	-0.000122204828158473
LV7008886769	-0.00366368137096861	-0.00839382274441689	-0.00650761277393441	-0.00287088594019118	-0.309224819243611	-0.00117272061811886	-0.00187429534724662	-0.471209970952934	-0.411789848094509	-0.35987437800475	-0.000138926639145915
LV7008886745	-0.00364923754436791	-0.00845217531820236	-0.00641845506843625	-0.00290952036276996	-0.173950949348639	-0.0011747327818055	-0.00189849481806951	-0.330190625065554	-0.155065095751822	-0.192697479009748	-0.000124719945283079
LV7008886721	-0.00366368137096861	-0.00845217531820236	-0.00549509892584412	-0.00276459683626975	0.0883677015158701	-0.00117130244764886	-0.00184063489152267	-0.0828146778472275	0.0077274553914197	-0.047970286953878	-0.000152972949833672
