sample	module	module_abundance	core	age_kyr	state	state_label	index	value
LV3003047127	leiden3	0.0487794799747942	ST8	47.6248	2	IG-E	MGI	-13.8155105579643
LV3003047127	leiden6	0.00152887823724471	ST8	47.6248	2	IG-E	MGI	-13.8155105579643
LV3003047128	leiden1	0.0501688645455985	ST8	39.57797	5	G-A	MGI	-1.37444912011592
LV3003047128	leiden4	0.689281572049724	ST8	39.57797	5	G-A	MGI	-13.8155105579643
LV3003047128	leiden2	0.197149995657039	ST8	39.57797	5	G-A	MGI	-13.8155105579643
LV3003047128	leiden6	0.0186083108947011	ST8	39.57797	5	G-A	MGI	-13.8155105579643
LV3003047128	leiden3	0.0319539748312632	ST8	39.57797	5	G-A	MGI	-13.8155105579643
LV3003047128	leiden5	0.00913554637005094	ST8	39.57797	5	G-A	MGI	-13.8155105579643
LV3003047128	grey	0.00370173565162299	ST8	39.57797	5	G-A	MGI	-13.8155105579643
LV3003047129	leiden4	0.708119441833562	ST8	36.0373	5	G-A	MGI	-13.8155105579643
LV3003047129	leiden2	0.213752922179645	ST8	36.0373	5	G-A	MGI	-13.8155105579643
LV3003047129	leiden1	0.0262002024437857	ST8	36.0373	5	G-A	MGI	-13.8155105579643
LV3003047129	leiden6	0.0242209529318198	ST8	36.0373	5	G-A	MGI	-13.8155105579643
LV3003047129	leiden3	0.0194791892608392	ST8	36.0373	5	G-A	MGI	-13.8155105579643
LV3003047129	leiden5	0.00790494782252428	ST8	36.0373	5	G-A	MGI	-0.363667979429703
LV3003047129	grey	0.00032234352782397	ST8	36.0373	5	G-A	MGI	-13.8155105579643
LV3003047130	leiden1	0.0132058557544595	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047130	leiden4	0.638335683059462	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047130	leiden2	0.243352644527903	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047130	leiden6	0.0742947859774663	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047130	grey	0.00227864197677128	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047130	leiden3	0.0221229676843548	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047130	leiden5	0.00640942101958368	ST8	31.936	5	G-A	MGI	-13.8155105579643
LV3003047131	leiden4	0.703206336162315	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047131	leiden2	0.205709913713711	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047131	leiden6	0.0203289930432565	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047131	leiden3	0.0361835673500616	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047131	leiden5	0.012012071579365	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047131	leiden1	0.0176001360177957	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047131	grey	0.0049589821334958	ST8	28.2453333333333	5	G-A	MGI	-13.8155105579643
LV3003047132	leiden1	0.0605498141533637	ST8	23.987	3	IG-A	MGI	-3.50599050949519
LV3003047132	leiden2	0.211011132130785	ST8	23.987	3	IG-A	MGI	-13.8155105579643
LV3003047132	leiden3	0.0311830333751794	ST8	23.987	3	IG-A	MGI	-13.8155105579643
LV3003047132	leiden4	0.680693799158355	ST8	23.987	3	IG-A	MGI	-13.8155105579643
LV3003047132	leiden6	0.00363886907835257	ST8	23.987	3	IG-A	MGI	-13.8155105579643
LV3003047132	grey	0.0031136364889856	ST8	23.987	3	IG-A	MGI	-13.8155105579643
LV3003047132	leiden5	0.00980971561497821	ST8	23.987	3	IG-A	MGI	-13.8155105579643
LV3003047133	leiden3	0.0661596471686185	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047133	leiden4	0.729995183189331	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047133	leiden6	0.00762410813739952	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047133	leiden2	0.125173104133426	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047133	grey	0.0220858295451124	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047133	leiden5	0.0417218592889183	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047133	leiden1	0.00724026853719481	ST8	70.162	1	IG-D	MGI	-13.8155105579643
LV3003047134	leiden1	0.0117168196341606	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047134	leiden3	0.200600553021815	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047134	leiden4	0.633987076038614	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047134	leiden5	0.0480593310171301	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047134	leiden2	0.0918182195413616	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047134	grey	0.0126448098563124	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047134	leiden6	0.00117319089060655	ST8	68.807	1	IG-D	MGI	-13.8155105579643
LV3003047136	leiden3	0.121755465729093	ST8	67.8766	1	IG-D	MGI	-13.8155105579643
LV3003047136	leiden4	0.675765859934068	ST8	67.8766	1	IG-D	MGI	-13.8155105579643
LV3003047136	leiden5	0.0310985548985067	ST8	67.8766	1	IG-D	MGI	-13.8155105579643
LV3003047136	leiden2	0.153391273838327	ST8	67.8766	1	IG-D	MGI	-13.8155105579643
LV3003047136	leiden1	0.00968883171182761	ST8	67.8766	1	IG-D	MGI	-13.8155105579643
LV3003047136	grey	0.00830001388817824	ST8	67.8766	1	IG-D	MGI	-13.8155105579643
LV3003047137	leiden4	0.718257855474343	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047137	leiden3	0.0329490367467912	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047137	leiden5	0.0511591691156155	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047137	leiden2	0.145148569562706	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047137	grey	0.0229271845879487	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047137	leiden1	0.0263331072765177	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047137	leiden6	0.00322507723607867	ST8	66.9462	1	IG-D	MGI	-13.8155105579643
LV3003047138	leiden4	0.679617476249622	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047138	leiden5	0.036519352781228	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047138	grey	0.0290921145389238	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047138	leiden3	0.0994410688509181	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047138	leiden2	0.138352244116956	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047138	leiden1	0.0150936587330894	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047138	leiden6	0.00188408472926248	ST8	66.0158	1	IG-D	MGI	-13.8155105579643
LV3003047139	leiden4	0.713440208779942	ST8	58.6141266666667	4	IG-B	MGI	-13.8155105579643
LV3003047139	leiden2	0.241277534408302	ST8	58.6141266666667	4	IG-B	MGI	-13.8155105579643
LV3003047139	leiden3	0.0113658723501207	ST8	58.6141266666667	4	IG-B	MGI	-13.8155105579643
LV3003047139	leiden1	0.0248133304336119	ST8	58.6141266666667	4	IG-B	MGI	-13.8155105579643
LV3003047139	leiden5	0.00688166029763569	ST8	58.6141266666667	4	IG-B	MGI	-13.8155105579643
LV3003047139	grey	0.00123238160333882	ST8	58.6141266666667	4	IG-B	MGI	-13.8155105579643
LV3003047140	leiden4	0.790471959263183	ST8	46.0948	2	IG-E	MGI	-13.8155105579643
LV3003047140	leiden2	0.174942756570179	ST8	46.0948	2	IG-E	MGI	-13.8155105579643
LV3003047140	leiden3	0.0264515908547213	ST8	46.0948	2	IG-E	MGI	-13.8155105579643
LV3003047140	leiden1	0.00471617511363248	ST8	46.0948	2	IG-E	MGI	-13.8155105579643
LV3003047140	leiden6	0.00341751819828441	ST8	46.0948	2	IG-E	MGI	-13.8155105579643
LV3003047141	leiden4	0.878246988826005	ST8	39.15347	2	IG-E	MGI	-13.8155105579643
LV3003047141	leiden3	0.051081120301843	ST8	39.15347	2	IG-E	MGI	-13.8155105579643
LV3003047141	leiden5	0.0277173124365114	ST8	39.15347	2	IG-E	MGI	-13.8155105579643
LV3003047141	leiden2	0.0429545784356407	ST8	39.15347	2	IG-E	MGI	-13.8155105579643
LV3003047142	leiden4	0.627681739672673	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047142	leiden3	0.0183508940369492	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047142	leiden1	0.0360633670030337	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047142	leiden6	0.0182024240204691	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047142	leiden5	0.015589351730418	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047142	leiden2	0.272294010224635	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047142	grey	0.0118182133118217	ST8	35.5823	4	IG-B	MGI	-13.8155105579643
LV3003047143	leiden4	0.694732335158419	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047143	leiden2	0.19102680540779	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047143	leiden6	0.0436775047357085	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047143	leiden3	0.0350727871915302	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047143	leiden5	0.0181254378908581	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047143	leiden1	0.0141240885382879	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047143	grey	0.00324104107740613	ST8	31.398	5	G-A	MGI	-13.8155105579643
LV3003047144	leiden1	0.0506748558023252	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047144	leiden4	0.608688949703668	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047144	leiden2	0.274667761536196	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047144	grey	0.00547333010774188	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047144	leiden6	0.0262188690994953	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047144	leiden3	0.0234058887903574	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047144	leiden5	0.0108703449602169	ST8	27.729	5	G-A	MGI	-13.8155105579643
LV3003047145	leiden4	0.66274954930894	ST8	23.446	3	IG-A	MGI	-13.8155105579643
LV3003047145	leiden5	0.0684646690817393	ST8	23.446	3	IG-A	MGI	-1.75707803485798
LV3003047145	leiden1	0.049615612155693	ST8	23.446	3	IG-A	MGI	-13.8155105579643
LV3003047145	leiden3	0.0299435879200821	ST8	23.446	3	IG-A	MGI	-13.8155105579643
LV3003047145	grey	0.0394216868966524	ST8	23.446	3	IG-A	MGI	-13.8155105579643
LV3003047145	leiden2	0.149804894636893	ST8	23.446	3	IG-A	MGI	-13.8155105579643
LV3003047146	leiden4	0.666711919276306	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047146	leiden1	0.0366650567180545	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047146	leiden2	0.232420013836856	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047146	leiden5	0.0177842755883927	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047146	leiden6	0.0040831777774877	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047146	leiden3	0.0397822653282337	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047146	grey	0.00255329147466942	ST8	63.2667	4	IG-B	MGI	-13.8155105579643
LV3003047147	leiden4	0.699362466573919	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047147	leiden1	0.0255533452085311	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047147	leiden3	0.0253323105060828	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047147	leiden5	0.0139771944195239	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047147	leiden2	0.225364382208007	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047147	grey	0.0062583158889279	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047147	leiden6	0.00415198519500895	ST8	62.3217	4	IG-B	MGI	-13.8155105579643
LV3003047148	leiden1	0.0275150807550107	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047148	leiden4	0.742552593457439	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047148	leiden5	0.0229789626170245	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047148	grey	0.00763659164126181	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047148	leiden2	0.17926098895159	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047148	leiden3	0.0189747248708136	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047148	leiden6	0.00108105770686039	ST8	61.3767	4	IG-B	MGI	-13.8155105579643
LV3003047149	leiden1	0.0185355804171793	ST8	60.4317	4	IG-B	MGI	-13.8155105579643
LV3003047149	leiden4	0.757360725628773	ST8	60.4317	4	IG-B	MGI	-13.8155105579643
LV3003047149	leiden5	0.0205728347019943	ST8	60.4317	4	IG-B	MGI	-13.8155105579643
LV3003047149	leiden2	0.176869152193196	ST8	60.4317	4	IG-B	MGI	-13.8155105579643
LV3003047149	grey	0.00205442215800166	ST8	60.4317	4	IG-B	MGI	-13.8155105579643
LV3003047149	leiden3	0.0246072849008555	ST8	60.4317	4	IG-B	MGI	-13.8155105579643
LV3003047150	leiden1	0.037356220760491	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047150	leiden4	0.672033162236828	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047150	leiden5	0.0100709730313304	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047150	leiden2	0.262570452165584	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047150	leiden6	0.00232157304161244	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047150	leiden3	0.0148791726757888	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047150	grey	0.000768446088365889	ST8	59.5217933333333	4	IG-B	MGI	-13.8155105579643
LV3003047152	leiden1	0.00864060441384925	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047152	leiden4	0.718955415195324	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047152	leiden2	0.214233431998086	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047152	leiden6	0.00900836567609159	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047152	leiden3	0.0415320291495432	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047152	leiden5	0.0068053686003292	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047152	grey	0.000824784966776519	ST8	45.00002	4	IG-B	MGI	-13.8155105579643
LV3003047153	leiden1	0.0207829666598345	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047153	leiden4	0.727413710930072	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047153	leiden2	0.183908017592426	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047153	leiden6	0.0167972598883311	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047153	leiden3	0.0390199211254806	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047153	leiden5	0.00674409243678803	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047153	grey	0.00533403136706779	ST8	38.71393	4	IG-B	MGI	-13.8155105579643
LV3003047154	leiden4	0.750351852185994	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047154	leiden2	0.185529853304704	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047154	grey	0.00409592031901265	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047154	leiden5	0.0171460276790386	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047154	leiden3	0.0304622796412912	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047154	leiden1	0.0107675790765233	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047154	leiden6	0.0016464877934357	ST8	35.13012	4	IG-B	MGI	-13.8155105579643
LV3003047155	leiden4	0.667565818652435	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047155	leiden1	0.0216596261369668	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047155	leiden2	0.124013901713721	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047155	leiden6	0.104408268320525	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047155	grey	0.0043806393915819	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047155	leiden5	0.0501974014265252	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047155	leiden3	0.0277743443582454	ST8	30.9475	5	G-A	MGI	-13.8155105579643
LV3003047156	leiden1	0.0538441362193227	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047156	leiden4	0.620472046382531	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047156	leiden2	0.261306916274208	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047156	leiden6	0.0218367450800772	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047156	grey	0.00303201130593757	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047156	leiden3	0.0233635164284512	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047156	leiden5	0.0161446283094726	ST8	27.1996666666667	5	G-A	MGI	-13.8155105579643
LV3003047158	leiden1	0.0428025619717454	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047158	leiden4	0.639241340170663	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047158	leiden5	0.00704339542331313	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047158	leiden2	0.284046456006648	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047158	grey	0.00766665991041206	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047158	leiden3	0.0166102519407341	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047158	leiden6	0.00258933457648418	ST8	57.70646	4	IG-B	MGI	-13.8155105579643
LV3003047159	leiden4	0.768362016890331	ST8	56.7987933333333	4	IG-B	MGI	-13.8155105579643
LV3003047159	leiden2	0.159445438070759	ST8	56.7987933333333	4	IG-B	MGI	-13.8155105579643
LV3003047159	leiden6	0.00239852179989814	ST8	56.7987933333333	4	IG-B	MGI	-13.8155105579643
LV3003047159	leiden3	0.0519857391592737	ST8	56.7987933333333	4	IG-B	MGI	-13.8155105579643
LV3003047159	leiden1	0.010695630544731	ST8	56.7987933333333	4	IG-B	MGI	-13.8155105579643
LV3003047159	leiden5	0.00711265353500657	ST8	56.7987933333333	4	IG-B	MGI	-13.8155105579643
LV3003047160	leiden4	0.623613930969858	ST8	55.8911266666667	2	IG-E	MGI	-13.8155105579643
LV3003047160	leiden3	0.119475245978448	ST8	55.8911266666667	2	IG-E	MGI	-13.8155105579643
LV3003047160	leiden1	0.0716851475870686	ST8	55.8911266666667	2	IG-E	MGI	-13.8155105579643
LV3003047160	leiden5	0.0943307824457286	ST8	55.8911266666667	2	IG-E	MGI	-13.8155105579643
LV3003047160	grey	0.0354521318132126	ST8	55.8911266666667	2	IG-E	MGI	-13.8155105579643
LV3003047160	leiden2	0.0554427612056848	ST8	55.8911266666667	2	IG-E	MGI	-13.8155105579643
LV3003047161	leiden4	0.707131620346093	ST8	54.98346	2	IG-E	MGI	-13.8155105579643
LV3003047161	leiden2	0.147876245411641	ST8	54.98346	2	IG-E	MGI	-13.8155105579643
LV3003047161	leiden3	0.0414263240692187	ST8	54.98346	2	IG-E	MGI	-13.8155105579643
LV3003047161	leiden1	0.031069743051914	ST8	54.98346	2	IG-E	MGI	-13.8155105579643
LV3003047161	leiden5	0.0724960671211327	ST8	54.98346	2	IG-E	MGI	-13.8155105579643
LV3003047162	leiden1	0.122161283770059	ST8	102.698	2	IG-E	MGI	-13.8155105579643
LV3003047162	leiden3	0.239853747714808	ST8	102.698	2	IG-E	MGI	-13.8155105579643
LV3003047162	leiden4	0.248303879748121	ST8	102.698	2	IG-E	MGI	-13.8155105579643
LV3003047162	leiden2	0.0418037781840341	ST8	102.698	2	IG-E	MGI	-13.8155105579643
LV3003047162	grey	0.0595978062157221	ST8	102.698	2	IG-E	MGI	-13.8155105579643
LV3003047162	leiden5	0.288279504367256	ST8	102.698	2	IG-E	MGI	-13.8155105579643
LV3003047164	leiden5	0.00755960860568374	ST8	43.93302	4	IG-B	MGI	-13.8155105579643
LV3003047164	leiden4	0.728597573022492	ST8	43.93302	4	IG-B	MGI	-13.8155105579643
LV3003047164	leiden6	0.0104607513855816	ST8	43.93302	4	IG-B	MGI	-13.8155105579643
LV3003047164	leiden2	0.201229086296	ST8	43.93302	4	IG-B	MGI	-13.8155105579643
LV3003047164	leiden3	0.0420665703085194	ST8	43.93302	4	IG-B	MGI	-13.8155105579643
LV3003047164	leiden1	0.0100864103817238	ST8	43.93302	4	IG-B	MGI	-13.8155105579643
LV3003047166	leiden1	0.0242046455306033	ST8	38.27343	4	IG-B	MGI	-13.8155105579643
LV3003047166	leiden4	0.719671950682519	ST8	38.27343	4	IG-B	MGI	-13.8155105579643
LV3003047166	leiden2	0.20463177014531	ST8	38.27343	4	IG-B	MGI	-13.8155105579643
LV3003047166	leiden6	0.0120734258036107	ST8	38.27343	4	IG-B	MGI	-13.8155105579643
LV3003047166	leiden3	0.0322022236900044	ST8	38.27343	4	IG-B	MGI	-13.8155105579643
LV3003047166	leiden5	0.00721598414795244	ST8	38.27343	4	IG-B	MGI	-13.8155105579643
LV3003047167	leiden4	0.687291136062925	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047167	leiden1	0.0502685486865433	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047167	leiden6	0.0116571572016547	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047167	leiden2	0.210524389032127	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047167	leiden5	0.00743150308817915	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047167	leiden3	0.0235601135906032	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047167	grey	0.00926715233796865	ST8	34.67812	4	IG-B	MGI	-13.8155105579643
LV3003047168	leiden1	0.0563126747165904	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047168	leiden4	0.623330597402806	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047168	leiden2	0.183808375158286	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047168	grey	0.0152054857748336	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047168	leiden6	0.0443963259596995	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047168	leiden5	0.0518816713391544	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047168	leiden3	0.0250648696486303	ST8	30.497	5	G-A	MGI	-13.8155105579643
LV3003047169	leiden1	0.0478059984509788	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003047169	leiden4	0.604200162024054	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003047169	leiden2	0.24887072795093	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003047169	leiden6	0.0392311869597344	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003047169	leiden5	0.0332861505043221	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003047169	leiden3	0.0218305157172235	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003047169	grey	0.00477525839275699	ST8	26.6703333333333	5	G-A	MGI	-13.8155105579643
LV3003061473	leiden3	0.0430860464531908	ST13	117.088	2	IG-E	MGI	-13.8155105579643
LV3003061473	leiden4	0.845195118478252	ST13	117.088	2	IG-E	MGI	-13.8155105579643
LV3003061473	leiden2	0.0843628810024374	ST13	117.088	2	IG-E	MGI	-13.8155105579643
LV3003061473	leiden5	0.0247007680774611	ST13	117.088	2	IG-E	MGI	-13.8155105579643
LV3003061473	leiden1	0.00265518598865892	ST13	117.088	2	IG-E	MGI	-13.8155105579643
LV3003061474	leiden1	0.0101144685681089	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061474	leiden2	0.115265790931867	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061474	leiden3	0.0691215867417898	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061474	leiden4	0.80052379907459	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061474	leiden6	0.00106243754430112	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061474	leiden5	0.00225748244925795	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061474	grey	0.00165443469008555	ST13	77.7798	1	IG-D	MGI	-13.8155105579643
LV3003061475	leiden4	0.796031052630031	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061475	leiden6	0.000700125610771344	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061475	leiden2	0.171769052682981	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061475	leiden5	0.00400365948008319	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061475	leiden3	0.0177061178623224	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061475	leiden1	0.00884276296629689	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061475	grey	0.000947228767514172	ST13	53.844	4	IG-B	MGI	-13.8155105579643
LV3003061476	leiden1	0.0238253186886086	ST13	37.16	5	G-A	MGI	-13.8155105579643
LV3003061476	leiden3	0.0393752874039788	ST13	37.16	5	G-A	MGI	-13.8155105579643
LV3003061476	leiden4	0.738778994821075	ST13	37.16	5	G-A	MGI	-13.8155105579643
LV3003061476	leiden2	0.173780464821753	ST13	37.16	5	G-A	MGI	-13.8155105579643
LV3003061476	leiden6	0.0149318145839144	ST13	37.16	5	G-A	MGI	-13.8155105579643
LV3003061476	grey	0.00256684733854493	ST13	37.16	5	G-A	MGI	-13.8155105579643
